:START_ID(Entity),:END_ID(Entity),:TYPE,evidence,source_file
Supplier_thyssenkrupp_09f31296,Material_manganese_3b2931e7,PRODUCES,Germany row: ThyssenKrupp located at 뒤스부르크 handles 서스펜션; materials=망간; supplies_to=Bosch; tier=2.0.,auto_supply_chain.xlsx
Supplier_thyssenkrupp_09f31296,Material_manganese_3b2931e7,PRODUCES,Germany row: ThyssenKrupp located at 뒤스부르크 handles 기타승용차 부품; materials=망간; supplies_to=ZF; tier=2.0.,auto_supply_chain.xlsx
Supplier_thyssenkrupp_09f31296,Product_기타승용차_부품_21e1938f,PRODUCES,Germany row: ThyssenKrupp located at 뒤스부르크 handles 기타승용차 부품; materials=망간; supplies_to=ZF; tier=2.0.,auto_supply_chain.xlsx
Supplier_thyssenkrupp_09f31296,Product_서스펜션_5b0f029b,PRODUCES,Germany row: ThyssenKrupp located at 뒤스부르크 handles 서스펜션; materials=망간; supplies_to=Bosch; tier=2.0.,auto_supply_chain.xlsx
Supplier_wieland_werke_58943445,Material_copper_709599b4,PRODUCES,Germany row: Wieland Werke located at 울름 handles 서스펜션; materials=구리; supplies_to=Bosch; tier=2.0.,auto_supply_chain.xlsx
Supplier_wieland_werke_58943445,Material_copper_709599b4,PRODUCES,Germany row: Wieland Werke located at 울름 handles 기타승용차 부품; materials=구리; supplies_to=ZF; tier=2.0.,auto_supply_chain.xlsx
Supplier_wieland_werke_58943445,Product_기타승용차_부품_21e1938f,PRODUCES,Germany row: Wieland Werke located at 울름 handles 기타승용차 부품; materials=구리; supplies_to=ZF; tier=2.0.,auto_supply_chain.xlsx
Supplier_wieland_werke_58943445,Product_서스펜션_5b0f029b,PRODUCES,Germany row: Wieland Werke located at 울름 handles 서스펜션; materials=구리; supplies_to=Bosch; tier=2.0.,auto_supply_chain.xlsx
Supplier_xiamen_tungsten_306b52bb,Material_tungsten_bf06b6cf,PRODUCES,China row: Xiamen Tungsten located at handles 브레이크; materials=텅스텐; supplies_to=Mando; tier=2.0.,auto_supply_chain.xlsx
Supplier_xiamen_tungsten_306b52bb,Product_브레이크_991cfa82,PRODUCES,China row: Xiamen Tungsten located at handles 브레이크; materials=텅스텐; supplies_to=Mando; tier=2.0.,auto_supply_chain.xlsx
Supplier_ynnan_tin_b094fef0,Material_tin_1ef1f0c2,PRODUCES,China row: Ynnan tin located at handles 카스테레오-주석; materials=주석; supplies_to=Hyundai Mobis; tier=2.0.,auto_supply_chain.xlsx
Supplier_ynnan_tin_b094fef0,Material_tin_1ef1f0c2,PRODUCES,China row: Ynnan tin located at handles 와이어링 하네스; materials=주석; supplies_to=Kyungshin; tier=2.0.,auto_supply_chain.xlsx
Supplier_ynnan_tin_b094fef0,Material_tin_1ef1f0c2,PRODUCES,China row: Ynnan tin located at handles 브레이크; materials=주석; supplies_to=Mando; tier=2.0.,auto_supply_chain.xlsx
Supplier_ynnan_tin_b094fef0,Material_tin_1ef1f0c2,PRODUCES,China row: Ynnan tin located at handles CDS 수신기; materials=주석; supplies_to=LG Electronics; tier=2.0.,auto_supply_chain.xlsx
Supplier_ynnan_tin_b094fef0,Product_cds_수신기_0fe62b7a,PRODUCES,China row: Ynnan tin located at handles CDS 수신기; materials=주석; supplies_to=LG Electronics; tier=2.0.,auto_supply_chain.xlsx
Supplier_ynnan_tin_b094fef0,Product_브레이크_991cfa82,PRODUCES,China row: Ynnan tin located at handles 브레이크; materials=주석; supplies_to=Mando; tier=2.0.,auto_supply_chain.xlsx
Supplier_ynnan_tin_b094fef0,Product_와이어링_하네스_8053260c,PRODUCES,China row: Ynnan tin located at handles 와이어링 하네스; materials=주석; supplies_to=Kyungshin; tier=2.0.,auto_supply_chain.xlsx
Supplier_ynnan_tin_b094fef0,Product_카스테레오_주석_edb1068b,PRODUCES,China row: Ynnan tin located at handles 카스테레오-주석; materials=주석; supplies_to=Hyundai Mobis; tier=2.0.,auto_supply_chain.xlsx
Supplier_교세라_avx_af69bc16,Material_tantalum_43212457,PRODUCES,China row: 교세라(AVX) located at handles 브레이크; materials=탄탈럼; supplies_to=Mando; tier=2.0.,auto_supply_chain.xlsx
Supplier_교세라_avx_af69bc16,Product_브레이크_991cfa82,PRODUCES,China row: 교세라(AVX) located at handles 브레이크; materials=탄탈럼; supplies_to=Mando; tier=2.0.,auto_supply_chain.xlsx
Supplier_대원전선_37d00749,Material_copper_709599b4,PRODUCES,South Korea row: 대원전선 located at 예산 handles 와이어링 하니스(배선뭉치); materials=구리; supplies_to=경신; tier=2.0.,auto_supply_chain.xlsx
Supplier_대원전선_37d00749,Product_와이어링_하니스_배선뭉치_09714a4f,PRODUCES,South Korea row: 대원전선 located at 예산 handles 와이어링 하니스(배선뭉치); materials=구리; supplies_to=경신; tier=2.0.,auto_supply_chain.xlsx
Supplier_대진인더스_15b7ae54,Material_gold_c3db7cb8,PRODUCES,South Korea row: 대진인더스 located at 화성 handles 자율주행/전동화 부품; materials=금; supplies_to=HL만도(HL클레무브); tier=2.0.,auto_supply_chain.xlsx
Supplier_대진인더스_15b7ae54,Product_자율주행_전동화_부품_ccb6b83f,PRODUCES,South Korea row: 대진인더스 located at 화성 handles 자율주행/전동화 부품; materials=금; supplies_to=HL만도(HL클레무브); tier=2.0.,auto_supply_chain.xlsx
Supplier_대창_e309ea0c,Material_copper_709599b4,PRODUCES,South Korea row: 대창 located at 시흥 handles 현가장치; materials=구리; supplies_to=HL만도; tier=2.0.,auto_supply_chain.xlsx
Supplier_대창_e309ea0c,Product_현가장치_984eb9d6,PRODUCES,South Korea row: 대창 located at 시흥 handles 현가장치; materials=구리; supplies_to=HL만도; tier=2.0.,auto_supply_chain.xlsx
Supplier_삼성전기_2a5227f1,Material_tantalum_43212457,PRODUCES,"South Korea row: 삼성전기 located at 세종 handles -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞) - 조향/현가/제동 장치, 에어백 - 전동화 부품: 전력변환/구동/배터리/연료전지 시스템 - A/S 부품: 순정부품(현대자동차/기아), 자동차용품; materials=탄탈럼; supplies_to=현대모비스; tier=2.0.",auto_supply_chain.xlsx
Supplier_삼성전기_2a5227f1,Material_tantalum_43212457,PRODUCES,South Korea row: 삼성전기 located at 세종 handles 스마트키 등 전자제어 시스템; materials=탄탈럼; supplies_to=모베이시스전자; tier=2.0.,auto_supply_chain.xlsx
Supplier_삼성전기_2a5227f1,Product_섀시모듈_차량하부_콕핏모듈_운전석_프런트엔드모듈_엔진룸_앞_조향_현가_제동_장치_에어백_전동화_부품_전력변환_구동_배터리_연료전지_시스템_a_s_부품_순정부품_현대자동차_기아_자동차용품_611caa53,PRODUCES,"South Korea row: 삼성전기 located at 세종 handles -섀시모듈(차량하부)/콕핏모듈(운전석)/프런트엔드모듈(엔진룸 앞) - 조향/현가/제동 장치, 에어백 - 전동화 부품: 전력변환/구동/배터리/연료전지 시스템 - A/S 부품: 순정부품(현대자동차/기아), 자동차용품; materials=탄탈럼; supplies_to=현대모비스; tier=2.0.",auto_supply_chain.xlsx
Supplier_삼성전기_2a5227f1,Product_스마트키_등_전자제어_시스템_e922019e,PRODUCES,South Korea row: 삼성전기 located at 세종 handles 스마트키 등 전자제어 시스템; materials=탄탈럼; supplies_to=모베이시스전자; tier=2.0.,auto_supply_chain.xlsx
Supplier_세아베스틸_6dfe688d,Material_manganese_3b2931e7,PRODUCES,"South Korea row: 세아베스틸 located at 군산 handles 섀시모듈, 타이어모듈, 동력전달장치(액슬); materials=망간; supplies_to=현대위아; tier=2.0.",auto_supply_chain.xlsx
Supplier_세아베스틸_6dfe688d,Material_manganese_3b2931e7,PRODUCES,South Korea row: 세아베스틸 located at 군산 handles 자동차 엔진 부품(크랭크 샤프트); materials=망간; supplies_to=현대위아; tier=2.0.,auto_supply_chain.xlsx
Supplier_세아베스틸_6dfe688d,Material_manganese_3b2931e7,PRODUCES,South Korea row: 세아베스틸 located at 군산 handles 현가장치; materials=망간; supplies_to=HL만도; tier=2.0.,auto_supply_chain.xlsx
Supplier_세아베스틸_6dfe688d,Material_manganese_3b2931e7,PRODUCES,South Korea row: 세아베스틸 located at 군산 handles 동력전달장치; materials=망간; supplies_to=현대트랜시스; tier=2.0.,auto_supply_chain.xlsx
Supplier_세아베스틸_6dfe688d,Material_manganese_3b2931e7,PRODUCES,South Korea row: 세아베스틸 located at 군산 handles 클러치; materials=망간; supplies_to=평화바레오; tier=2.0.,auto_supply_chain.xlsx
Supplier_세아베스틸_6dfe688d,Material_manganese_3b2931e7,PRODUCES,South Korea row: 세아베스틸 located at 군산 handles 차체용 부품; materials=망간; supplies_to=화신; tier=2.0.,auto_supply_chain.xlsx
Supplier_세아베스틸_6dfe688d,Material_manganese_3b2931e7,PRODUCES,South Korea row: 세아베스틸 located at 군산 handles 동력전달장치; materials=망간; supplies_to=카펙발레오; tier=2.0.,auto_supply_chain.xlsx
Supplier_세아베스틸_6dfe688d,Product_동력전달장치_33900a00,PRODUCES,South Korea row: 세아베스틸 located at 군산 handles 동력전달장치; materials=망간; supplies_to=현대트랜시스; tier=2.0.,auto_supply_chain.xlsx
Supplier_세아베스틸_6dfe688d,Product_동력전달장치_33900a00,PRODUCES,South Korea row: 세아베스틸 located at 군산 handles 동력전달장치; materials=망간; supplies_to=카펙발레오; tier=2.0.,auto_supply_chain.xlsx
Supplier_세아베스틸_6dfe688d,Product_섀시모듈_타이어모듈_동력전달장치_액슬_c14bc7ca,PRODUCES,"South Korea row: 세아베스틸 located at 군산 handles 섀시모듈, 타이어모듈, 동력전달장치(액슬); materials=망간; supplies_to=현대위아; tier=2.0.",auto_supply_chain.xlsx
Supplier_세아베스틸_6dfe688d,Product_자동차_엔진_부품_크랭크_샤프트_e9e83917,PRODUCES,South Korea row: 세아베스틸 located at 군산 handles 자동차 엔진 부품(크랭크 샤프트); materials=망간; supplies_to=현대위아; tier=2.0.,auto_supply_chain.xlsx
Supplier_세아베스틸_6dfe688d,Product_차체용_부품_b4f8f5ee,PRODUCES,South Korea row: 세아베스틸 located at 군산 handles 차체용 부품; materials=망간; supplies_to=화신; tier=2.0.,auto_supply_chain.xlsx
Supplier_세아베스틸_6dfe688d,Product_클러치_21719c62,PRODUCES,South Korea row: 세아베스틸 located at 군산 handles 클러치; materials=망간; supplies_to=평화바레오; tier=2.0.,auto_supply_chain.xlsx
Supplier_세아베스틸_6dfe688d,Product_현가장치_984eb9d6,PRODUCES,South Korea row: 세아베스틸 located at 군산 handles 현가장치; materials=망간; supplies_to=HL만도; tier=2.0.,auto_supply_chain.xlsx
Supplier_세아특수강_87dffc48,Material_manganese_3b2931e7,PRODUCES,"South Korea row: 세아특수강 located at 창원 handles 변속기, 엔진, 섀시; materials=망간; supplies_to=지엠비코리아; tier=2.0.",auto_supply_chain.xlsx
Supplier_세아특수강_87dffc48,Product_변속기_엔진_섀시_78ad3f26,PRODUCES,"South Korea row: 세아특수강 located at 창원 handles 변속기, 엔진, 섀시; materials=망간; supplies_to=지엠비코리아; tier=2.0.",auto_supply_chain.xlsx
Supplier_알파코리아_1ec9bb05,Material_tin_1ef1f0c2,PRODUCES,South Korea row: 알파코리아 located at 시흥 handles 와이어링 하니스; materials=주석; supplies_to=유라코퍼레이션; tier=2.0.,auto_supply_chain.xlsx
Supplier_알파코리아_1ec9bb05,Material_tin_1ef1f0c2,PRODUCES,South Korea row: 알파코리아 located at 시흥 handles 와이어링 하니스(배선뭉치); materials=주석; supplies_to=경신; tier=2.0.,auto_supply_chain.xlsx
Supplier_알파코리아_1ec9bb05,Material_tin_1ef1f0c2,PRODUCES,South Korea row: 알파코리아 located at 시흥 handles 스마트키 등 전자제어 시스템; materials=주석; supplies_to=모베이시스전자; tier=2.0.,auto_supply_chain.xlsx
Supplier_알파코리아_1ec9bb05,Product_스마트키_등_전자제어_시스템_e922019e,PRODUCES,South Korea row: 알파코리아 located at 시흥 handles 스마트키 등 전자제어 시스템; materials=주석; supplies_to=모베이시스전자; tier=2.0.,auto_supply_chain.xlsx
Supplier_알파코리아_1ec9bb05,Product_와이어링_하니스_902b3fcc,PRODUCES,South Korea row: 알파코리아 located at 시흥 handles 와이어링 하니스; materials=주석; supplies_to=유라코퍼레이션; tier=2.0.,auto_supply_chain.xlsx
Supplier_알파코리아_1ec9bb05,Product_와이어링_하니스_배선뭉치_09714a4f,PRODUCES,South Korea row: 알파코리아 located at 시흥 handles 와이어링 하니스(배선뭉치); materials=주석; supplies_to=경신; tier=2.0.,auto_supply_chain.xlsx
Supplier_엠케이전자_7815dd82,Material_gold_c3db7cb8,PRODUCES,"South Korea row: 엠케이전자 located at 음성 handles 램프,전동화 부품, 미러; materials=금; supplies_to=에스엘; tier=2.0.",auto_supply_chain.xlsx
Supplier_엠케이전자_7815dd82,Product_램프_전동화_부품_미러_2728e408,PRODUCES,"South Korea row: 엠케이전자 located at 음성 handles 램프,전동화 부품, 미러; materials=금; supplies_to=에스엘; tier=2.0.",auto_supply_chain.xlsx
Supplier_창성_b2d7118e,Material_tin_1ef1f0c2,PRODUCES,South Korea row: 창성 located at 인천 handles 제동장치; materials=주석; supplies_to=HL만도; tier=2.0.,auto_supply_chain.xlsx
Supplier_창성_b2d7118e,Product_제동장치_fedddf48,PRODUCES,South Korea row: 창성 located at 인천 handles 제동장치; materials=주석; supplies_to=HL만도; tier=2.0.,auto_supply_chain.xlsx
Supplier_풍산_fcf7e365,Material_copper_709599b4,PRODUCES,South Korea row: 풍산 located at 울산 handles 현가장치; materials=구리; supplies_to=HL만도; tier=2.0.,auto_supply_chain.xlsx
Supplier_풍산_fcf7e365,Material_copper_709599b4,PRODUCES,"South Korea row: 풍산 located at 울산 handles 시동모터, 교류발전기; materials=구리; supplies_to=발레오전장시스템코리아; tier=2.0.",auto_supply_chain.xlsx
Supplier_풍산_fcf7e365,Material_copper_709599b4,PRODUCES,South Korea row: 풍산 located at 창원 handles 자동차 열관리 시스템; materials=구리; supplies_to=한온시스템; tier=2.0.,auto_supply_chain.xlsx
Supplier_풍산_fcf7e365,Material_copper_709599b4,PRODUCES,South Korea row: 풍산 located at 울산 handles 스마트키 등 전자제어 시스템; materials=구리; supplies_to=모베이시스전자; tier=2.0.,auto_supply_chain.xlsx
Supplier_풍산_fcf7e365,Product_스마트키_등_전자제어_시스템_e922019e,PRODUCES,South Korea row: 풍산 located at 울산 handles 스마트키 등 전자제어 시스템; materials=구리; supplies_to=모베이시스전자; tier=2.0.,auto_supply_chain.xlsx
Supplier_풍산_fcf7e365,Product_시동모터_교류발전기_99eb8b56,PRODUCES,"South Korea row: 풍산 located at 울산 handles 시동모터, 교류발전기; materials=구리; supplies_to=발레오전장시스템코리아; tier=2.0.",auto_supply_chain.xlsx
Supplier_풍산_fcf7e365,Product_자동차_열관리_시스템_d32985a1,PRODUCES,South Korea row: 풍산 located at 창원 handles 자동차 열관리 시스템; materials=구리; supplies_to=한온시스템; tier=2.0.,auto_supply_chain.xlsx
Supplier_풍산_fcf7e365,Product_현가장치_984eb9d6,PRODUCES,South Korea row: 풍산 located at 울산 handles 현가장치; materials=구리; supplies_to=HL만도; tier=2.0.,auto_supply_chain.xlsx
Supplier_한국분말야금_6500fab7,Material_tungsten_bf06b6cf,PRODUCES,"South Korea row: 한국분말야금 located at 아산 handles 변속기, 엔진, 섀시; materials=텅스텐; supplies_to=지엠비코리아; tier=2.0.",auto_supply_chain.xlsx
Supplier_한국분말야금_6500fab7,Product_변속기_엔진_섀시_78ad3f26,PRODUCES,"South Korea row: 한국분말야금 located at 아산 handles 변속기, 엔진, 섀시; materials=텅스텐; supplies_to=지엠비코리아; tier=2.0.",auto_supply_chain.xlsx
Supplier_현대제철_1c5e49d3,Material_manganese_3b2931e7,PRODUCES,South Korea row: 현대제철 located at 당진 handles 섀시모듈; materials=망간; supplies_to=현대위아; tier=2.0.,auto_supply_chain.xlsx
Supplier_현대제철_1c5e49d3,Material_manganese_3b2931e7,PRODUCES,South Korea row: 현대제철 located at 포항 handles 자동차 엔진 부품(크랭크 샤프트); materials=망간; supplies_to=현대위아; tier=2.0.,auto_supply_chain.xlsx
Supplier_현대제철_1c5e49d3,Material_manganese_3b2931e7,PRODUCES,South Korea row: 현대제철 located at 포항 handles 자동차 엔진/변속기 부품; materials=망간; supplies_to=현대케피코; tier=2.0.,auto_supply_chain.xlsx
Supplier_현대제철_1c5e49d3,Product_섀시모듈_e7a2f74e,PRODUCES,South Korea row: 현대제철 located at 당진 handles 섀시모듈; materials=망간; supplies_to=현대위아; tier=2.0.,auto_supply_chain.xlsx
Supplier_현대제철_1c5e49d3,Product_자동차_엔진_변속기_부품_dc2643b9,PRODUCES,South Korea row: 현대제철 located at 포항 handles 자동차 엔진/변속기 부품; materials=망간; supplies_to=현대케피코; tier=2.0.,auto_supply_chain.xlsx
Supplier_현대제철_1c5e49d3,Product_자동차_엔진_부품_크랭크_샤프트_e9e83917,PRODUCES,South Korea row: 현대제철 located at 포항 handles 자동차 엔진 부품(크랭크 샤프트); materials=망간; supplies_to=현대위아; tier=2.0.,auto_supply_chain.xlsx
Material_aluminum_c4cfa292,Material_보크사이트_14c1daed,REFINED_FROM,에어컨: 보크사이트/원유 → 알루미늄/플라스틱 → 에어컨 모듈; final application system=공조 시스템.,material_flows.docx
Material_aluminum_c4cfa292,Material_보크사이트_14c1daed,REFINED_FROM,차륜 (휠): 보크사이트/망간석 → 고강도 합금 → 차륜; final application system=주행 장치.,material_flows.docx
Material_aluminum_c4cfa292,Material_보크사이트_14c1daed,REFINED_FROM,라디에이터: 보크사이트/원유 → 알루미늄 핀/플라스틱 탱크 → 라디에이터; final application system=열관리 시스템.,material_flows.docx
Material_aluminum_c4cfa292,Material_연망간석_9b9f4d2d,REFINED_FROM,차륜 (휠): 보크사이트/망간석 → 고강도 합금 → 차륜; final application system=주행 장치.,material_flows.docx
Material_aluminum_c4cfa292,Material_원유_25257ba0,REFINED_FROM,에어컨: 보크사이트/원유 → 알루미늄/플라스틱 → 에어컨 모듈; final application system=공조 시스템.,material_flows.docx
Material_aluminum_c4cfa292,Material_원유_25257ba0,REFINED_FROM,라디에이터: 보크사이트/원유 → 알루미늄 핀/플라스틱 탱크 → 라디에이터; final application system=열관리 시스템.,material_flows.docx
Material_cobalt_60184109,Country_china_eb278d21,REFINED_FROM,Cobalt refining: China (78%).,scm_related_material_routes.md
Material_copper_709599b4,Country_china_eb278d21,REFINED_FROM,Copper refining: China (44%).,scm_related_material_routes.md
Material_copper_709599b4,Material_원유_25257ba0,REFINED_FROM,와이어링 하니스: 황동석/원유 → 구리 배선/PVC 절연재 → 하니스; final application system=통합 배선망.,material_flows.docx
Material_copper_709599b4,Material_황동석_44553b30,REFINED_FROM,와이어링 하니스: 황동석/원유 → 구리 배선/PVC 절연재 → 하니스; final application system=통합 배선망.,material_flows.docx
Material_copper_709599b4,Material_황동석_chalcopyrite_b89e90fc,REFINED_FROM,ECS 와이어: 황동석 → 고순도 구리 → 현가장치용 배선 → ECS; final application system=현가 시스템.,material_flows.docx
Material_gold_c3db7cb8,Country_switzerland_7895f00c,REFINED_FROM,"Gold refining: Switzerland, UAE.",scm_related_material_routes.md
Material_gold_c3db7cb8,Country_uae_49c56d8c,REFINED_FROM,"Gold refining: Switzerland, UAE.",scm_related_material_routes.md
Material_gold_c3db7cb8,Material_금광석_43ae2094,REFINED_FROM,에어백 모듈: 금광석/원유 → 접점 도금/에어백 쿠션 → 에어백; final application system=승객 안전.,material_flows.docx
Material_gold_c3db7cb8,Material_금광석_43ae2094,REFINED_FROM,도금 (Plating): 금광석/석석 → 전기도금액 → 단자 내부 부식 방지 → 커넥터; final application system=전장 공통.,material_flows.docx
Material_gold_c3db7cb8,Material_금광석_gold_ore_ede2bef3,REFINED_FROM,본딩 와이어: 금광석 → 고순도 금사 → 반도체 칩 내부 연결 → 센서; final application system=자율주행 센서.,material_flows.docx
Material_gold_c3db7cb8,Material_석석_88f62213,REFINED_FROM,도금 (Plating): 금광석/석석 → 전기도금액 → 단자 내부 부식 방지 → 커넥터; final application system=전장 공통.,material_flows.docx
Material_gold_c3db7cb8,Material_원유_25257ba0,REFINED_FROM,에어백 모듈: 금광석/원유 → 접점 도금/에어백 쿠션 → 에어백; final application system=승객 안전.,material_flows.docx
Material_manganese_3b2931e7,Country_china_eb278d21,REFINED_FROM,Manganese refining: China (85~90%).,scm_related_material_routes.md
Material_manganese_3b2931e7,Material_연망간석_9b9f4d2d,REFINED_FROM,구동차축 (Axle): 망간석/철광석 → 합금강 → 구동축; final application system=동력 전달.,material_flows.docx
Material_manganese_3b2931e7,Material_연망간석_9b9f4d2d,REFINED_FROM,합금 (Alloy): 망간석/철광석 → 고장력 합금강 → 차체 및 현가 부품; final application system=구조/현가 공통.,material_flows.docx
Material_manganese_3b2931e7,Material_연망간석_9b9f4d2d,REFINED_FROM,변속기 부품: 망간석/철광석 → 합금강 → 변속기 기어/샤프트 → 변속기; final application system=파워트레인.,material_flows.docx
Material_manganese_3b2931e7,Material_철광석_40f26df3,REFINED_FROM,구동차축 (Axle): 망간석/철광석 → 합금강 → 구동축; final application system=동력 전달.,material_flows.docx
Material_manganese_3b2931e7,Material_철광석_40f26df3,REFINED_FROM,합금 (Alloy): 망간석/철광석 → 고장력 합금강 → 차체 및 현가 부품; final application system=구조/현가 공통.,material_flows.docx
Material_manganese_3b2931e7,Material_철광석_40f26df3,REFINED_FROM,변속기 부품: 망간석/철광석 → 합금강 → 변속기 기어/샤프트 → 변속기; final application system=파워트레인.,material_flows.docx
Material_plastic_ec18eace,Material_원유_25257ba0,REFINED_FROM,기타차량부품: 원유/고무액 → 내장재(대시보드)/실링/호스 → 각종 부품; final application system=내외장 공통.,material_flows.docx
Material_plastic_ec18eace,Material_천연고무_0a37b414,REFINED_FROM,기타차량부품: 원유/고무액 → 내장재(대시보드)/실링/호스 → 각종 부품; final application system=내외장 공통.,material_flows.docx
Material_steel_4c61dbb7,Material_보크사이트_14c1daed,REFINED_FROM,조향장치: 철광석/보크사이트 → 조향 기어 및 하우징 → 조향장치; final application system=조향 시스템.,material_flows.docx
Material_steel_4c61dbb7,Material_철광석_40f26df3,REFINED_FROM,조향장치: 철광석/보크사이트 → 조향 기어 및 하우징 → 조향장치; final application system=조향 시스템.,material_flows.docx
Material_tantalum_43212457,Country_china_eb278d21,REFINED_FROM,"Tantalum refining: China (60~70%), Germany, USA.",scm_related_material_routes.md
Material_tantalum_43212457,Country_germany_45bfada5,REFINED_FROM,"Tantalum refining: China (60~70%), Germany, USA.",scm_related_material_routes.md
Material_tantalum_43212457,Country_usa_622cdd84,REFINED_FROM,"Tantalum refining: China (60~70%), Germany, USA.",scm_related_material_routes.md
Material_tantalum_43212457,Material_콜탄_coltan_8a2ff675,REFINED_FROM,탄탈럼 커패시터: 콜탄 → 탄탈럼 파우더 → 전압 안정화 소자 → 제어기; final application system=제동/전장 제어.,material_flows.docx
Material_tin_1ef1f0c2,Country_china_eb278d21,REFINED_FROM,Tin refining: China (50%).,scm_related_material_routes.md
Material_tin_1ef1f0c2,Material_석석_cassiterite_080fdd9a,REFINED_FROM,카스테레오: 석석 → 주석 → PCB 솔더링 → 카스테레오; final application system=인포테인먼트.,material_flows.docx
Material_tin_1ef1f0c2,Material_석석_cassiterite_080fdd9a,REFINED_FROM,솔더링 (Soldering): 석석 → 주석 → 전자회로 결합용 납땜재 → 회로 기판; final application system=전장 공통.,material_flows.docx
Material_tungsten_bf06b6cf,Country_china_eb278d21,REFINED_FROM,Tungsten refining: China (80~85%).,scm_related_material_routes.md
Material_tungsten_bf06b6cf,Material_연망간석_9b9f4d2d,REFINED_FROM,브레이크 패드 마찰재: 철망간중석/망간석 → 내열 마찰재 보강재 → 마찰재; final application system=제동 시스템.,material_flows.docx
Material_tungsten_bf06b6cf,Material_철광석_40f26df3,REFINED_FROM,엔진 부품: 철망간중석/철광석 → 고내열 합금강 → 엔진 밸브/헤드 → 엔진; final application system=파워트레인.,material_flows.docx
Material_tungsten_bf06b6cf,Material_철망간중석_1827727f,REFINED_FROM,브레이크: 철망간중석/콜탄 → 마찰재/커패시터 소자 → 브레이크; final application system=제동 시스템.,material_flows.docx
Material_tungsten_bf06b6cf,Material_철망간중석_1827727f,REFINED_FROM,브레이크 패드 마찰재: 철망간중석/망간석 → 내열 마찰재 보강재 → 마찰재; final application system=제동 시스템.,material_flows.docx
Material_tungsten_bf06b6cf,Material_철망간중석_1827727f,REFINED_FROM,엔진 부품: 철망간중석/철광석 → 고내열 합금강 → 엔진 밸브/헤드 → 엔진; final application system=파워트레인.,material_flows.docx
Material_tungsten_bf06b6cf,Material_콜탄_2071427b,REFINED_FROM,브레이크: 철망간중석/콜탄 → 마찰재/커패시터 소자 → 브레이크; final application system=제동 시스템.,material_flows.docx
Material_유리_358df7cd,Material_규사_dbdeafb7,REFINED_FROM,파미러 (사이드미러): 규사/원유 → 미러 글라스/플라스틱 하우징 → 파미러; final application system=외장 시스템.,material_flows.docx
Material_유리_358df7cd,Material_원유_25257ba0,REFINED_FROM,파미러 (사이드미러): 규사/원유 → 미러 글라스/플라스틱 하우징 → 파미러; final application system=외장 시스템.,material_flows.docx
Product_axle_4465f010,Material_manganese_3b2931e7,REQUIRES_MATERIAL,"Manganese use: Steel, axle.",scm_related_material_routes.md
Product_brake_69c4b7dd,Material_tungsten_bf06b6cf,REQUIRES_MATERIAL,"Tungsten use: Brake, engine.",scm_related_material_routes.md
Product_capacitors_51f229dc,Material_tantalum_43212457,REQUIRES_MATERIAL,Tantalum use: Capacitors.,scm_related_material_routes.md
Product_cds_수신기_0fe62b7a,Material_tin_1ef1f0c2,REQUIRES_MATERIAL,China row: LG Electronics located at 난징 handles CDS 수신기; materials=주석; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Product_cds_수신기_0fe62b7a,Material_tin_1ef1f0c2,REQUIRES_MATERIAL,China row: Ynnan tin located at handles CDS 수신기; materials=주석; supplies_to=LG Electronics; tier=2.0.,auto_supply_chain.xlsx
Product_ecs_와이어_bef721f3,Material_copper_709599b4,REQUIRES_MATERIAL,ECS 와이어: 황동석 → 고순도 구리 → 현가장치용 배선 → ECS; final application system=현가 시스템.,material_flows.docx
Product_engine_306967df,Material_tungsten_bf06b6cf,REQUIRES_MATERIAL,"Tungsten use: Brake, engine.",scm_related_material_routes.md
Product_ev_batteries_94ef5377,Material_cobalt_60184109,REQUIRES_MATERIAL,Cobalt use: EV batteries.,scm_related_material_routes.md
Product_ev_systems_cae3b8e0,Material_copper_709599b4,REQUIRES_MATERIAL,"Copper use: Wiring harness, EV systems.",scm_related_material_routes.md
Product_pcb_soldering_8688f5d1,Material_tin_1ef1f0c2,REQUIRES_MATERIAL,Tin use: PCB soldering.,scm_related_material_routes.md
Product_semiconductor_02bdf177,Material_gold_c3db7cb8,REQUIRES_MATERIAL,"Gold use: Semiconductor, sensors.",scm_related_material_routes.md
Product_sensors_63edb314,Material_gold_c3db7cb8,REQUIRES_MATERIAL,"Gold use: Semiconductor, sensors.",scm_related_material_routes.md
Product_steel_a8f197cb,Material_manganese_3b2931e7,REQUIRES_MATERIAL,"Manganese use: Steel, axle.",scm_related_material_routes.md
Product_wiring_harness_a435891f,Material_copper_709599b4,REQUIRES_MATERIAL,"Copper use: Wiring harness, EV systems.",scm_related_material_routes.md
Product_경보기_19cd6501,Material_tin_1ef1f0c2,REQUIRES_MATERIAL,China row: Hyundai Kefico located at 하노이 handles 경보기; materials=주석; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
Product_구동차축_8ef8f2e4,Material_manganese_3b2931e7,REQUIRES_MATERIAL,China row: Hyundai Transys located at 창춘 handles 구동차축; materials=망간; supplies_to=; tier=1.0.,auto_supply_chain.xlsx
